ID;Storey;From;From description;To;To Description;Class;Item code;Type;Cable type 2;Length/qty;Calculated length;Plan unit;Diameter;Weight;To parts list;To cable list;Electrotechnical calculations;System;Neutral wire;Protective wire;PEN wire;Space name;Storey description;Occurrences;Occurrence documents;Occurrence count;Dynamic customer ID;From location;From customer ID;To Customer ID;Replacing product;GUID
#_W707;5korrus;-KK.B557;Ühenduskarp;-KK.B558;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2199,617539;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B557;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W707;;KK.B557;KK.B558;;fdc4db01-1157-4d18-a74a-b8bdc8f9d173
#_W708;5korrus;-KK.B558;Ühenduskarp;-KK.B559;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2252,379403;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B558;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W708;;KK.B558;KK.B559;;8c763e9e-4a30-4b38-a3f7-58d89ed144f9
#_W709;5korrus;-KK.B559;Ühenduskarp;-KK.B560;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3232,004103;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B559;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W709;;KK.B559;KK.B560;;4c194bd7-dbdd-40f2-a59c-3a411504d615
#_W710;5korrus;-KK.B560;Ühenduskarp;-KK.B561;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2607,985346;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B560;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W710;;KK.B560;KK.B561;;0c729c63-c1fd-4d98-93e6-f70255a9c2b7
#_W713;5korrus;-KK.B563;Ühenduskarp;-KK.B565;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7456,415087;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B563;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W713;;KK.B563;KK.B565;;53ba97a2-1d57-414e-8cd7-c5aeacbfa30a
#_W609;5korrus;-KK.B564;Ühenduskarp;-KK.B566;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4318,584615;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B564;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W609;;KK.B564;KK.B566;;21468105-b292-4967-959b-024aea3dc574
#_W714;5korrus;-KK.B565;Ühenduskarp;-KK.B569;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;13116,37303;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B565;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W714;;KK.B565;KK.B569;;51a77693-56c6-4b79-aabe-3ea7683fde6c
#_W715;5korrus;-KK.B569;Ühenduskarp;-KK.B570;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9995,103612;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B569;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W715;;KK.B569;KK.B570;;92a2d09b-9f5d-444b-a7a5-59185b5004ae
#_W906;5korrus;-KK.B571;Ühenduskarp;-KK.B570;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5981,115284;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B571;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W906;;KK.B571;KK.B570;;33fd8c23-6959-4601-8791-6fb2c20519dd
#_W377;5korrus;-KK.B575;Ühenduskarp;-KK.B525;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7101,825246;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W377;;KK.B575;KK.B525;;0954dd19-2581-4e17-82ec-808eba914a00
#_W1764;1korrus;-KK.C103;Ühenduskarp;-KK.C107;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2892,807229;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C103;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1764;;KK.C103;KK.C107;;f3a10d94-a723-4b15-803f-5aabc7b8dc5f
#_W1765;1korrus;-KK.C107;Ühenduskarp;-KK.C147.1;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6629,011973;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C107;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1765;;KK.C107;KK.C147.1;;9a2bc9af-1dc7-48ba-a233-33307b5ca0d3
#_W1763;1korrus;-KK.C108;Ühenduskarp;-KK.C103;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3223,746376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C108;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1763;;KK.C108;KK.C103;;b8d39c52-423c-4d7d-bef1-a23d5782e967
#_W1761;1korrus;-KK.C109;Ühenduskarp;-KK.C110;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3591,55709;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C109;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1761;;KK.C109;KK.C110;;6bc5b266-aa24-4956-8e69-91f5abaa8753
#_W1762;1korrus;-KK.C110;Ühenduskarp;-KK.C108;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3324,316431;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C110;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1762;;KK.C110;KK.C108;;55403ade-99b5-4593-843d-9558591e232e
#_W1760;1korrus;-KK.C111;Ühenduskarp;-KK.C109;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5377,044944;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C111;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1760;;KK.C111;KK.C109;;cd085b88-77c5-456a-85c1-038b5095b37e
#_W1752;1korrus;-KK.C112;Ühenduskarp;-KK.C113;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6521,962696;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C112;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1752;;KK.C112;KK.C113;;90249ea0-e245-4bc5-95ea-9f3a891ad168
#_W1753;1korrus;-KK.C113;Ühenduskarp;-KK.C114;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2672,216812;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C113;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1753;;KK.C113;KK.C114;;6bf44431-2441-4c6b-b119-cbeffb75f16c
#2_W667;1korrus;-KK.C114;Ühenduskarp;-KK.C102;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6666,307735;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C114;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#2_W667;;KK.C114;KK.C102;;38baa15e-8bc1-4b90-b5a0-60e638b81b0a
#_W1776;1korrus;-KK.C116;Ühenduskarp;-KK.C128;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2282,452652;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C116;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1776;;KK.C116;KK.C128;;737b5bd6-e739-47c2-b193-208344f2a291
#_W1775;1korrus;-KK.C117;Ühenduskarp;-KK.C116;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6763,738653;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C117;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1775;;KK.C117;KK.C116;;91ac0185-a843-4d80-953c-d54d2816e959
#_W1774;1korrus;-KK.C118;Ühenduskarp;-KK.C117;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2393,903014;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C118;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1774;;KK.C118;KK.C117;;30a912d5-3d61-4966-8dd9-b557aa5bb14a
#_W1773;1korrus;-KK.C119;Ühenduskarp;-KK.C118;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4797,832465;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C119;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1773;;KK.C119;KK.C118;;6a977d97-77bb-4ad6-8e7a-97539e9f20da
#_W1767;1korrus;-KK.C120;Ühenduskarp;-KK.C121;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3828,810823;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C120;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1767;;KK.C120;KK.C121;;54c5f1ab-ca97-4565-a385-c2dc4ce92c39
#_W1768;1korrus;-KK.C121;Ühenduskarp;-KK.C140;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3707,390212;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C121;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1768;;KK.C121;KK.C140;;d64fdf97-c59d-4b95-bc57-535186b2cbea
#_W1758;1korrus;-KK.C127;Ühenduskarp;-KK.C124;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1978,71648;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C127;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1758;;KK.C127;KK.C124;;a7e2ba64-51cd-4e00-a622-0435ff5fae26
#_W1777;1korrus;-KK.C128;Ühenduskarp;-KK.C132;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;17703,39014;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C128;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1777;;KK.C128;KK.C132;;2bb68394-50ea-496d-8c69-d0e1afaff172
#_W1778;1korrus;-KK.C130;Ühenduskarp;-KK.C129;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1467,059923;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C130;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1778;;KK.C130;KK.C129;;5063d835-9916-4cae-a3ca-3bbbc62dd3c6
#_W1563;1korrus;-KK.C132;Ühenduskarp;-KK.C130;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6231,148131;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C143;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1563;;KK.C132;KK.C130;;e25c99ae-a427-40b8-94b0-686edbd0b6a3
#_W1770;1korrus;-KK.C137;Ühenduskarp;-KK.C139;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7294,09435;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C137;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1770;;KK.C137;KK.C139;;889986da-a32b-47df-9fcf-df0bd82f3550
#_W1769;1korrus;-KK.C140;Ühenduskarp;-KK.C137;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7458,331021;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C140;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1769;;KK.C140;KK.C137;;2d36c5b6-8f80-429e-b4f0-d2a02f2c176f
#_W2012;1korrus;-KK.C147.1;Ühenduskarp;-KK.C146.1;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1636,384928;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C147;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W2012;;KK.C147.1;KK.C146.1;;5f1e5fe4-db69-49d6-a468-c1c0c4b3b6ea
#_W1417;2korrus;-KK.C202;Ühenduskarp;-KK.C201;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2640,860214;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C202;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1417;;KK.C202;KK.C201;;2090bff9-2dec-4849-8b23-3e081658110b
#_W1415;2korrus;-KK.C203;Ühenduskarp;-KK.C206;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6482,060932;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C203;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1415;;KK.C203;KK.C206;;0acd55ca-a779-4c67-944b-10ba65eec6d4
#_W1414;2korrus;-KK.C204;Ühenduskarp;-KK.C203;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8081,326306;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C204;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1414;;KK.C204;KK.C203;;7af60b68-7d21-4355-9db3-3f497431925c
#_W1416;2korrus;-KK.C206;Ühenduskarp;-KK.C202;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5845,541497;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C206;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1416;;KK.C206;KK.C202;;9cf68648-bf8d-4568-b2b1-b3463f11dbef
#_W1413;2korrus;-KK.C207;Ühenduskarp;-KK.C204;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7261,892302;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C207;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1413;;KK.C207;KK.C204;;11582ff5-80a8-4632-9930-00216fe3386b
#_W428;2korrus;-KK.C209;Ühenduskarp;-KK.C211;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5201,991704;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C209;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W428;;KK.C209;KK.C211;;7e258186-fae3-4178-949b-34ab0e3e14ae
#_W436;2korrus;-KK.C211;Ühenduskarp;-KK.C212;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6179,591903;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C211;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W436;;KK.C211;KK.C212;;5ef5e30c-a026-4d96-998c-5cb0420b49b0
#_W439;2korrus;-KK.C212;Ühenduskarp;-KK.C213;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5598,492327;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C212;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W439;;KK.C212;KK.C213;;c4f8eb92-9e91-4d3d-bb0d-ccf18d1bd035
#_W1927;2korrus;-KK.C214;Ühenduskarp;-KK.C216;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2299,915113;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C214;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1927;;KK.C214;KK.C216;;310e3fe5-b557-4354-8d54-30632e8edf32
#_W1404;2korrus;-KK.C215;Ühenduskarp;-KK.C213;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3746,926682;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C215;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1404;;KK.C215;KK.C213;;8272e472-bb6b-4124-becf-4810df618be3
#_W1949;2korrus;-KK.C216;Ühenduskarp;-KK.C215;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2324,358925;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C216;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1949;;KK.C216;KK.C215;;45406501-b182-494e-8067-d56c795dbd41
#_W1538;2korrus;-KK.C219;Ühenduskarp;-KK.C218;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4244,206843;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C219;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1538;;KK.C219;KK.C218;;e9a79504-30b9-45ff-b747-2a8b51f77a2e
#_W1537;2korrus;-KK.C220;Ühenduskarp;-KK.C219;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6575,947454;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C220;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1537;;KK.C220;KK.C219;;8fb5a52f-2c24-4075-9c1a-689747291f55
#_W1399;2korrus;-KK.C222;Ühenduskarp;-KK.C223;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2123,427187;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C222;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1399;;KK.C222;KK.C223;;a751ea4f-e2c0-4dcc-a663-3e27ebc7b0c8
#_W1398;2korrus;-KK.C224;Ühenduskarp;-KK.C222;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4410,712021;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C224;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1398;;KK.C224;KK.C222;;4af3af7c-2671-42b4-bfc9-d2df5ae443d2
#_W1397;2korrus;-KK.C225;Ühenduskarp;-KK.C224;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1795,81977;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C225;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1397;;KK.C225;KK.C224;;cd25ba79-8b6d-456e-84f6-f9ce93662327
#_W434;2korrus;-KK.C230;Ühenduskarp;-KK.C217;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8700,273488;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C230;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W434;;KK.C230;KK.C217;;ef36f20d-3d9d-4704-b85f-f14c2d35921d
#_W433;2korrus;-KK.C231;Ühenduskarp;-KK.C230;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2852,50763;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;C231;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W433;;KK.C231;KK.C230;;04231e9e-4cd6-4f08-8d49-03962acba94f
#_W1410;2korrus;-KK.C232;Ühenduskarp;-KK.C229;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3370,218052;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1410;;KK.C232;KK.C229;;060a75fa-21a4-40c8-b7c8-fb53e061a063
#_W432;2korrus;-KK.C232;Ühenduskarp;-KK.C231;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4718,308355;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W432;;KK.C232;KK.C231;;0c3c704d-c971-4ace-8c7c-5100346debcc
#_W1925;0korrus;-KK.D017;Ühenduskarp;-KK.D018;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2025,40217;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D017;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1925;;KK.D017;KK.D018;;9f157749-aaee-47b6-a88d-c3ed34159941
#2_W682;0korrus;-KK.D017;Ühenduskarp;-XT0.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;30812,25821;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D017;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#2_W682;;KK.D017;XT0.2;;d47a0e1c-748d-4af1-b58e-1dc847d651ed
#_W1186;0korrus;-KK.D026;Ühenduskarp;-KK.D029;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7351,273059;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D026;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1186;;KK.D026;KK.D029;;ccf493e8-57bd-4e94-8688-0ca10c33e56e
#_W1187;0korrus;-KK.D029;Ühenduskarp;-KK.D030;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3471,046744;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D029;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1187;;KK.D029;KK.D030;;826178d5-de87-4a0f-9edc-2fc446fc1cca
#_W1135;0korrus;-KK.D034;Ühenduskarp;-KK.D037;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9431,031819;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D034;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1135;;KK.D034;KK.D037;;d8f2b52a-d77c-486c-88fc-847659a518c3
#_W1170;0korrus;-KK.D036;Ühenduskarp;-KK.DO35;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1248,084141;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D036;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1170;;KK.D036;KK.DO35;;921c4dd7-05fb-4033-9e7d-30e630c1a5c1
#_W1153;0korrus;-KK.D037;Ühenduskarp;-KK.D036;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1447,260673;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D037;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1153;;KK.D037;KK.D036;;b99f0dd5-017f-486f-8006-6f1f29bc6295
#2_W680;0korrus;-KK.D041;Ühenduskarp;-KK.D011;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8515,250332;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D041;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#2_W680;;KK.D041;KK.D011;;5db8bef0-4934-4449-a881-fac6668bbe17
#2_W686;0korrus;-KK.D041;Ühenduskarp;-KK.D005;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;13445,4289;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D041;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#2_W686;;KK.D041;KK.D005;;a5bb46b2-8669-4519-a791-b563d24a05d0
#2_W675;0korrus;-KK.D042;Ühenduskarp;-KK.D034;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4186,329556;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;D042;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#2_W675;;KK.D042;KK.D034;;58f2cbcc-286f-4f65-a60a-053dab2fd648
